1533671001723250, 0.001974, 0.018217, 0.674667, 0.000178, -0.002611, -0.000602, -33.639297, -2.123064, 43.411057, 1.484907, -0.469002, -170.674666
1533671001741243, 0.003455, 0.018217, 0.675518, -0.000425, -0.003768, 0.000910, -33.666935, -2.171307, 43.677406, 1.485675, -0.469324, -170.680963
1533671001756366, 0.003948, 0.018217, 0.670584, 0.000783, -0.007008, 0.001495, -33.604599, -2.209902, 43.890488, 1.487752, -0.472666, -170.688736
1533671001774379, 0.008390, 0.017503, 0.671775, -0.002534, -0.005689, 0.000569, -33.554729, -2.240777, 44.060951, 1.485266, -0.483279, -170.695785
1533671001792212, 0.004442, 0.017860, 0.670584, -0.002191, -0.006194, -0.000942, -33.616173, -2.175879, 44.102535, 1.483895, -0.487380, -170.703585
1533671001806524, 0.002961, 0.018217, 0.672285, -0.002454, -0.005489, 0.002377, -33.665325, -2.123959, 44.135799, 1.483287, -0.487138, -170.707478
1533671001824160, 0.006416, 0.018932, 0.670924, -0.000010, -0.006899, 0.000235, -33.704647, -2.082424, 44.162411, 1.485908, -0.495179, -170.712396
1533671001842204, 0.005922, 0.017860, 0.671945, 0.001491, -0.005281, 0.001132, -33.685436, -2.077196, 44.215298, 1.488131, -0.500750, -170.713898
1533671001856530, 0.007897, 0.018932, 0.671775, 0.000265, -0.003090, -0.000689, -33.670067, -2.073013, 44.257607, 1.490862, -0.506670, -170.718925
1533671001874631, 0.002961, 0.016074, 0.671264, -0.001241, -0.000035, 0.000524, -33.657772, -2.069667, 44.291454, 1.487223, -0.501665, -170.717436
1533671001892740, 0.003455, 0.016789, 0.672285, 0.001182, -0.003939, 0.000215, -33.670456, -2.055790, 44.068638, 1.487304, -0.501580, -170.717122
1533671001907028, 0.003948, 0.016431, 0.670243, -0.000339, -0.000870, 0.000512, -33.680603, -2.044688, 43.890385, 1.485376, -0.499023, -170.715223
1533671001925061, 0.004935, 0.016431, 0.671945, 0.000567, -0.001756, 0.000503, -33.688721, -2.035807, 43.747780, 1.484266, -0.499261, -170.712587
1533671001943128, 0.007403, 0.020361, 0.671264, -0.000944, -0.002327, 0.001095, -33.841595, -1.995102, 43.895081, 1.488329, -0.504291, -170.715715
1533671001956938, 0.004442, 0.017860, 0.671094, 0.000273, -0.004390, -0.000725, -33.963894, -1.962538, 44.012924, 1.489248, -0.505246, -170.714417
1533671001975058, 0.005922, 0.017503, 0.671604, -0.001233, -0.004316, 0.000188, -34.061733, -1.936487, 44.107197, 1.488064, -0.509638, -170.710224
1533671001993210, 0.004935, 0.018932, 0.671264, 0.001791, -0.005145, -0.000416, -34.021774, -1.887647, 44.125168, 1.492392, -0.513133, -170.708598
1533671002011306, 0.005922, 0.018575, 0.671094, -0.002443, -0.000854, 0.002294, -33.989807, -1.848574, 44.139545, 1.491704, -0.513907, -170.702041
1533671002025558, 0.000987, 0.018932, 0.672115, 0.000301, -0.003542, 0.000153, -33.964233, -1.817316, 44.151047, 1.494361, -0.508163, -170.698517
1533671002043601, 0.003948, 0.018575, 0.671945, 0.000296, -0.001981, 0.001352, -33.904366, -1.921109, 44.154503, 1.496384, -0.506859, -170.696099
1533671002061676, 0.003948, 0.020361, 0.672796, -0.001211, -0.003149, -0.000472, -33.856472, -2.004143, 44.157269, 1.499906, -0.506639, -170.702328
1533671002075909, 0.002468, 0.019289, 0.670754, -0.000590, 0.000207, 0.000436, -33.818157, -2.070571, 44.159481, 1.502393, -0.500570, -170.707970
1533671002094483, 0.001974, 0.018575, 0.671094, -0.001181, -0.001898, 0.000729, -33.770615, -2.090113, 44.109550, 1.502829, -0.495942, -170.712423
1533671002108733, 0.004442, 0.017146, 0.672285, -0.000560, -0.003068, 0.000117, -33.732582, -2.105747, 44.069603, 1.501532, -0.496011, -170.714390
1533671002126804, 0.002468, 0.017860, 0.670754, -0.001151, -0.002115, 0.000115, -33.702156, -2.118254, 44.037647, 1.500848, -0.492460, -170.718802
1533671002144874, 0.004442, 0.016789, 0.671434, 0.001597, -0.081528, -0.000496, -33.705963, -2.128259, 43.908676, 1.501129, -0.572874, -170.723269
1533671002159122, 0.003455, 0.016431, 0.670754, -0.000531, -0.004182, 0.000413, -33.709007, -2.136264, 43.805500, 1.498741, -0.570650, -170.724376
1533671002177219, 0.003455, 0.018575, 0.672115, 0.001279, -0.001409, -0.000195, -33.711445, -2.142667, 43.722958, 1.501737, -0.566575, -170.730646
1533671002195238, 0.004442, 0.017860, 0.670754, -0.001145, 0.000717, -0.000792, -33.741543, -1.968591, 43.625328, 1.501058, -0.562056, -170.729662
1533671002209460, 0.007403, 0.019646, 0.673987, -0.000225, -0.001998, 0.000423, -33.765621, -1.829330, 43.547226, 1.504250, -0.564995, -170.725947
1533671002227644, 0.004935, 0.019646, 0.671604, -0.002023, 0.001639, 0.000115, -33.784885, -1.717921, 43.484741, 1.505594, -0.560438, -170.719240
1533671002245751, 0.002468, 0.016431, 0.667351, -0.000787, -0.001992, 0.000113, -33.873486, -1.847193, 43.638695, 1.502870, -0.555518, -170.710702
1533671002259984, 0.005429, 0.017503, 0.671264, -0.001074, -0.003460, 0.000712, -33.944366, -1.950610, 43.761856, 1.501817, -0.556435, -170.706740
1533671002278044, 0.008884, 0.019289, 0.667691, -0.000456, 0.000803, 0.000099, -34.001072, -2.033345, 43.860386, 1.504374, -0.559692, -170.709227
1533671002296903, 0.005922, 0.019646, 0.670754, -0.001983, -0.080748, 0.000099, -34.023914, -2.155531, 44.051231, 1.505776, -0.644100, -170.719308
1533671002311127, 0.005429, 0.015717, 0.672796, 0.001053, 0.071960, 0.001599, -34.042191, -2.253281, 44.203907, 1.503223, -0.583027, -170.719035
1533671002328917, 0.002961, 0.017146, 0.671094, 0.000735, -0.003123, 0.000371, -34.056812, -2.331481, 44.326050, 1.503188, -0.579565, -170.727600
1533671002346972, 0.002961, 0.017503, 0.672455, -0.000178, -0.003371, 0.000365, -34.045990, -2.494842, 44.093441, 1.502802, -0.576451, -170.741943
1533671002361841, 0.007897, 0.018217, 0.671264, 0.000426, -0.003014, 0.001260, -34.037331, -2.625530, 43.907352, 1.504166, -0.580946, -170.759934
1533671002379645, 0.005922, 0.019289, 0.672966, 0.000419, -0.002663, 0.001238, -34.030403, -2.730081, 43.758484, 1.507342, -0.582130, -170.783389
1533671002398356, 0.004442, 0.015360, 0.670754, -0.000489, 0.000385, -0.001185, -33.957302, -2.578521, 44.009922, 1.502954, -0.577623, -170.796257
1533671002412603, 0.000987, 0.016431, 0.670073, -0.000481, 0.000679, 0.000937, -33.898819, -2.457273, 44.211075, 1.500646, -0.567245, -170.806352
1533671002430378, 0.007897, 0.020003, 0.671264, 0.000128, -0.004738, 0.000621, -33.852036, -2.360275, 44.371994, 1.504883, -0.574143, -170.819780
1533671002444624, 0.006416, 0.018575, 0.670924, -0.000475, -0.002256, -0.000590, -33.887798, -2.237877, 44.262325, 1.506112, -0.575416, -170.826856
1533671002462673, 0.003455, 0.017146, 0.670413, -0.000167, -0.001618, 0.000921, -33.916409, -2.139958, 44.174591, 1.505118, -0.571502, -170.826597
1533671002480768, 0.003948, 0.018575, 0.669563, 0.000436, -0.004293, 0.002407, -33.939297, -2.061623, 44.104404, 1.507213, -0.571269, -170.825217
1533671002495034, 0.007403, 0.016431, 0.671945, 0.000129, -0.003320, -0.000336, -33.777447, -2.043755, 43.985062, 1.505200, -0.575117, -170.820886
1533671002513160, 0.002468, 0.016074, 0.671945, -0.000174, -0.003865, 0.000270, -33.647968, -2.029460, 43.889587, 1.502315, -0.571781, -170.816133
1533671002531230, 0.003948, 0.019646, 0.671264, -0.001672, 0.001305, -0.000035, -33.544384, -2.018025, 43.767250, 1.504084, -0.565792, -170.819042
1533671002545449, 0.003455, 0.018217, 0.670584, 0.000158, -0.002020, 0.001167, -33.523445, -1.975277, 43.669380, 1.505228, -0.562070, -170.816583
1533671002563530, 0.005429, 0.018217, 0.668712, -0.001346, -0.004088, 0.001147, -33.506695, -1.941078, 43.591084, 1.504957, -0.564298, -170.812526
1533671002581629, 0.003948, 0.019289, 0.669563, -0.001324, -0.000416, 0.000528, -33.493294, -1.913719, 43.697918, 1.506489, -0.560231, -170.810914
1533671002596507, 0.004935, 0.018932, 0.671434, 0.000801, -0.004913, 0.000218, -33.606434, -1.824632, 43.783382, 1.509310, -0.561566, -170.805450
1533671002614481, 0.002468, 0.017860, 0.671775, -0.000414, 0.071445, -0.000086, -33.696945, -1.753363, 43.851757, 1.509125, -0.482465, -170.793853
1533671002632308, 0.004442, 0.017860, 0.670243, -0.000720, -0.080660, 0.000525, -33.769356, -1.696347, 43.849007, 1.508745, -0.561137, -170.783512
1533671002646541, 0.003948, 0.017503, 0.670584, -0.001008, -0.008734, 0.000817, -33.742832, -1.723534, 43.846809, 1.507641, -0.563658, -170.771573
1533671002664652, 0.001481, 0.019289, 0.670413, -0.001591, -0.002882, -0.000398, -33.721615, -1.745284, 43.845051, 1.508806, -0.557847, -170.766013
1533671002682737, 0.005429, 0.017146, 0.668371, -0.001565, -0.000131, 0.001110, -33.704639, -1.762684, 43.682789, 1.506413, -0.556165, -170.754142
1533671002696769, 0.004935, 0.018575, 0.669222, -0.002139, -0.002531, -0.001011, -33.589722, -1.877403, 43.552982, 1.506391, -0.555475, -170.751683
1533671002714806, 0.005429, 0.017860, 0.672966, -0.000001, -0.002188, -0.000093, -33.497787, -1.969179, 43.449135, 1.506648, -0.555954, -170.750098
1533671002733522, 0.003948, 0.017146, 0.671945, -0.000301, -0.003653, 0.001110, -33.424240, -2.042599, 43.544144, 1.505424, -0.555449, -170.748787
1533671002747311, 0.001974, 0.016431, 0.669903, 0.000304, 0.000313, 0.000791, -33.551189, -2.045336, 43.620152, 1.503646, -0.547507, -170.746642
1533671002764948, 0.006416, 0.018575, 0.672285, -0.000602, -0.002696, 0.000177, -33.652748, -2.047525, 43.680958, 1.504623, -0.550164, -170.748473
1533671002783035, 0.004442, 0.018575, 0.671434, -0.000892, -0.003852, 0.000474, -33.733997, -2.049276, 43.695137, 1.505281, -0.550741, -170.750235
1533671002797290, 0.001481, 0.017503, 0.671264, 0.001526, -0.004988, 0.000166, -33.737064, -2.033878, 43.706478, 1.506269, -0.546262, -170.750126
1533671002815317, 0.003455, 0.016789, 0.670073, 0.001200, -0.003403, 0.000464, -33.739521, -2.021559, 43.715553, 1.506048, -0.544681, -170.747366
1533671002833227, 0.002468, 0.019646, 0.671434, 0.000879, -0.005448, 0.001357, -33.741486, -2.011703, 43.777386, 1.510324, -0.543528, -170.749893
1533671002851313, 0.004442, 0.016074, 0.672285, 0.000264, -0.000251, -0.001369, -33.714909, -2.003819, 43.826851, 1.507807, -0.540476, -170.746642
1533671002865558, 0.008390, 0.017503, 0.667351, -0.003344, -0.001748, 0.000156, -33.693645, -1.997512, 43.866425, 1.505027, -0.545440, -170.744457
1533671002883631, 0.004935, 0.017503, 0.671604, 0.001217, 0.070653, -0.000147, -33.676636, -1.992466, 43.926807, 1.506005, -0.471285, -170.741055
1533671002901683, 0.002468, 0.020361, 0.670243, -0.000005, -0.003207, -0.000445, -33.702438, -2.100429, 43.975113, 1.510704, -0.469331, -170.750399
1533671002915891, 0.007897, 0.017503, 0.671945, -0.000906, -0.003753, -0.000438, -33.723080, -2.186799, 44.013756, 1.509606, -0.476393, -170.754798
1533671002933476, 0.003455, 0.018932, 0.671434, 0.001211, -0.006093, 0.000170, -33.739594, -2.255895, 44.277332, 1.512920, -0.478801, -170.765207
1533671002951524, 0.003948, 0.016789, 0.667691, -0.001211, -0.004489, -0.000133, -33.673985, -2.215972, 44.488194, 1.510246, -0.480536, -170.770152
1533671002965771, 0.005922, 0.017503, 0.671264, 0.001512, -0.005915, 0.000470, -33.621498, -2.184034, 44.656883, 1.511117, -0.485775, -170.774742
1533671002983846, 0.004935, 0.020003, 0.671945, 0.001186, -0.007317, 0.000462, -33.579510, -2.158484, 44.579281, 1.516209, -0.491922, -170.784113
1533671003001860, 0.004442, 0.018217, 0.670924, -0.000936, -0.004792, 0.000454, -33.624737, -2.205243, 44.517197, 1.516051, -0.494522, -170.790820
1533671003016157, 0.005429, 0.018217, 0.670924, -0.001821, -0.004711, 0.000447, -33.660919, -2.242651, 44.467529, 1.515372, -0.497696, -170.798279
1533671003034522, 0.003455, 0.017503, 0.669392, -0.000890, -0.002530, -0.000161, -33.689865, -2.272577, 44.422054, 1.514118, -0.496268, -170.805901
1533671003052598, 0.004935, 0.018217, 0.673306, -0.000274, -0.005190, 0.001643, -33.487823, -2.268518, 44.385674, 1.514546, -0.500056, -170.813168
1533671003066940, 0.005429, 0.018932, 0.673306, -0.000870, -0.003601, 0.000114, -33.326191, -2.265270, 44.356567, 1.515763, -0.502203, -170.823660
1533671003085046, 0.004442, 0.018575, 0.670243, 0.000646, -0.001138, -0.000488, -33.196884, -2.206673, 44.298813, 1.517869, -0.500895, -170.832580
1533671003103104, 0.002468, 0.017860, 0.670073, 0.000035, -0.007425, 0.001021, -33.262337, -2.159795, 44.252609, 1.518088, -0.502685, -170.836924
1533671003117327, 0.002468, 0.016074, 0.672285, -0.000266, -0.005199, 0.000103, -33.314697, -2.122292, 44.215649, 1.514939, -0.501056, -170.836473
1533671003135383, 0.005429, 0.018217, 0.672115, -0.001163, 0.069964, -0.000199, -33.356586, -2.047491, 44.183208, 1.514458, -0.429339, -170.835735
1533671003153463, 0.004935, 0.016789, 0.671264, -0.000543, -0.007789, -0.000496, -33.508327, -1.987649, 44.157253, 1.512298, -0.437073, -170.831992
1533671003167668, 0.005429, 0.018932, 0.671945, -0.000834, -0.006757, -0.000487, -33.629719, -1.939776, 44.136490, 1.513696, -0.442967, -170.830640
1533671003185608, 0.003948, 0.016789, 0.671264, -0.002021, -0.004541, 0.000722, -33.726833, -1.957477, 44.099773, 1.510038, -0.445453, -170.824124
1533671003203531, 0.007403, 0.018575, 0.671094, 0.001617, -0.003864, -0.000191, -33.708817, -1.971638, 44.070400, 1.513160, -0.453016, -170.822362
1533671003217768, 0.008884, 0.019646, 0.670924, -0.000813, -0.001997, -0.001089, -33.694401, -1.982967, 44.046902, 1.515789, -0.460678, -170.823646
1533671003235799, 0.004935, 0.018932, 0.670754, -0.000799, -0.004366, 0.000131, -33.682869, -2.048030, 44.022358, 1.516918, -0.464351, -170.825381
1533671003253829, 0.003948, 0.016789, 0.671094, -0.000799, -0.084084, 0.000742, -33.538528, -2.100080, 44.002724, 1.514474, -0.546997, -170.826351
1533671003268042, 0.003455, 0.017146, 0.671264, -0.000185, -0.007296, -0.000172, -33.423054, -2.141720, 43.987015, 1.513318, -0.547828, -170.828687
1533671003286142, 0.006416, 0.017860, 0.671264, -0.000491, -0.083654, 0.000439, -33.330673, -2.208632, 44.192749, 1.513055, -0.632840, -170.836131
1533671003304219, 0.005429, 0.019646, 0.671264, 0.001319, -0.006573, 0.000732, -33.284920, -2.262162, 44.357334, 1.517668, -0.636158, -170.847401
1533671003318449, 0.006416, 0.017860, 0.670754, -0.001406, -0.005261, -0.000181, -33.248318, -2.304986, 44.489002, 1.516706, -0.638595, -170.856772
1533671003336497, 0.004442, 0.015360, 0.671264, -0.001082, -0.003671, -0.000478, -33.219036, -2.143245, 44.393272, 1.511505, -0.637127, -170.855679
1533671003354650, 0.005922, 0.019646, 0.670924, 0.000138, -0.002108, -0.001071, -33.150570, -2.013853, 44.316689, 1.514947, -0.636644, -170.860201
1533671003368885, 0.000987, 0.019289, 0.670413, 0.000135, -0.001472, 0.001349, -33.095798, -1.910339, 44.255421, 1.517699, -0.626833, -170.859395
1533671003386923, 0.002961, 0.017860, 0.671264, -0.001368, -0.002949, 0.001627, -33.051983, -2.001128, 44.125980, 1.516422, -0.622424, -170.857496
1533671003405034, 0.001481, 0.018932, 0.671094, -0.000745, -0.003500, 0.000398, -33.135155, -2.073758, 44.022430, 1.517666, -0.616098, -170.861745
1533671003419246, 0.004442, 0.017503, 0.670584, -0.000132, -0.001038, -0.000809, -33.201694, -2.131863, 43.939590, 1.517127, -0.612232, -170.864723
1533671003437292, 0.002468, 0.018217, 0.671775, -0.001048, -0.082284, 0.001023, -33.254925, -2.335147, 43.732571, 1.516847, -0.687591, -170.876634
1533671003455369, 0.003455, 0.018575, 0.671775, 0.001973, 0.068648, -0.002297, -33.325657, -2.497775, 43.566956, 1.520238, -0.610029, -170.893273
1533671003469591, 0.005922, 0.019646, 0.670924, 0.000738, -0.003676, 0.001345, -33.382244, -2.627877, 43.434464, 1.523976, -0.610932, -170.913914
1533671003487652, 0.002961, 0.017860, 0.670413, -0.001705, -0.083700, 0.000734, -33.427513, -2.575158, 43.756451, 1.522368, -0.688651, -170.931863
1533671003505782, 0.005922, 0.017860, 0.670924, 0.000125, -0.006918, 0.001022, -33.491879, -2.532982, 44.014042, 1.522558, -0.692055, -170.944950
1533671003519991, 0.006910, 0.018575, 0.670754, 0.001024, -0.004399, 0.001906, -33.543369, -2.499242, 44.220116, 1.524645, -0.693567, -170.957408
1533671003538462, 0.004935, 0.019289, 0.671945, 0.000106, -0.003725, 0.000372, -33.680271, -2.477850, 44.060394, 1.527174, -0.692004, -170.971328
1533671003556334, 0.002961, 0.017860, 0.671264, -0.001698, -0.001860, 0.000666, -33.789795, -2.460736, 43.932617, 1.525440, -0.685126, -170.980931
1533671003570268, 0.003948, 0.017503, 0.670924, -0.001669, -0.003931, 0.000655, -33.877415, -2.447045, 43.830399, 1.523534, -0.681266, -170.988704
1533671003588347, 0.005922, 0.018217, 0.671775, -0.000440, -0.003565, -0.000857, -33.699795, -2.430492, 43.783092, 1.523707, -0.681352, -170.998786
1533671003606434, 0.006416, 0.019646, 0.671094, -0.001333, -0.005006, 0.000658, -33.557697, -2.417250, 43.745247, 1.525419, -0.683796, -171.010247
1533671003620640, 0.006416, 0.017146, 0.670754, -0.001311, -0.003721, -0.000254, -33.444019, -2.406656, 43.714970, 1.523168, -0.684051, -171.016872
1533671003638659, 0.002468, 0.016431, 0.671094, -0.000688, -0.003959, 0.000051, -33.527603, -2.476582, 43.897556, 1.520091, -0.678576, -171.024686
1533671003656707, 0.005429, 0.017503, 0.672115, 0.000533, -0.083371, 0.000051, -33.594471, -2.532523, 44.043629, 1.520120, -0.758712, -171.037854
1533671003674740, 0.003455, 0.019289, 0.671945, 0.001726, -0.003592, 0.000651, -33.647964, -2.577276, 44.160484, 1.524408, -0.753102, -171.053796
1533671003689888, 0.005429, 0.019289, 0.671094, -0.001607, -0.001730, 0.000940, -33.583790, -2.545877, 44.363121, 1.525509, -0.748813, -171.068167
1533671003707415, 0.001481, 0.018932, 0.670924, -0.000078, -0.005605, 0.000023, -33.532452, -2.520757, 44.525230, 1.527326, -0.741903, -171.082838
1533671003721088, 0.004442, 0.016789, 0.671604, -0.000077, -0.000105, -0.000578, -33.491383, -2.500662, 44.654915, 1.525389, -0.734695, -171.091594
1533671003739107, 0.004935, 0.017860, 0.671945, 0.000225, -0.003106, -0.000868, -33.385338, -2.467786, 44.770153, 1.525599, -0.731546, -171.102290
1533671003757185, 0.003948, 0.020003, 0.670413, -0.000079, -0.003655, 0.001849, -33.300503, -2.441485, 44.862343, 1.529209, -0.727451, -171.114721
1533671003775241, 0.002961, 0.018217, 0.670413, -0.002480, -0.004494, -0.000284, -33.232635, -2.420444, 44.936096, 1.527285, -0.722522, -171.124898
1533671003789491, 0.003455, 0.017860, 0.671604, 0.000564, -0.004419, 0.000021, -33.324718, -2.325212, 44.808395, 1.527676, -0.717487, -171.129898
1533671003807537, 0.003455, 0.016789, 0.671604, 0.000855, -0.005545, -0.000280, -33.398384, -2.249026, 44.706234, 1.526637, -0.714664, -171.129830
1533671003825125, 0.007897, 0.018575, 0.671094, -0.001261, -0.003951, -0.000575, -33.457317, -2.188077, 44.624504, 1.526266, -0.717964, -171.130663
1533671003839296, 0.006416, 0.017503, 0.670754, -0.000039, -0.003284, -0.000265, -33.369347, -2.279318, 44.424122, 1.525619, -0.717213, -171.132261
1533671003857339, 0.007897, 0.019289, 0.671434, -0.000939, -0.002928, -0.000861, -33.298969, -2.352310, 44.263813, 1.527071, -0.719294, -171.140621
1533671003875401, 0.005922, 0.020003, 0.670584, 0.000278, -0.003780, -0.000246, -33.242668, -2.410704, 44.135567, 1.530999, -0.718879, -171.152356
1533671003889281, 0.004935, 0.019289, 0.670584, 0.002375, -0.001014, -0.000542, -33.315853, -2.496620, 44.104778, 1.535222, -0.713717, -171.165237
1533671003907287, 0.003948, 0.018217, 0.670754, 0.000534, -0.002798, -0.000233, -33.374401, -2.565354, 44.080147, 1.536214, -0.709020, -171.177641
1533671003925396, 0.004442, 0.019646, 0.671604, -0.000677, -0.004553, 0.002474, -33.421238, -2.620340, 44.060444, 1.538329, -0.707136, -171.191725
1533671003943465, 0.003455, 0.017146, 0.670243, 0.001137, -0.007780, -0.001172, -33.554417, -2.529928, 44.165321, 1.538069, -0.706762, -171.200686
1533671003957713, 0.003948, 0.019289, 0.668882, -0.001285, -0.004947, -0.002053, -33.660961, -2.457599, 44.249222, 1.539362, -0.703326, -171.211778
1533671003976122, 0.003948, 0.016789, 0.671945, -0.001864, -0.004863, 0.000084, -33.746197, -2.399736, 44.316341, 1.535280, -0.701027, -171.213090
1533671003990357, 0.004442, 0.017503, 0.671945, -0.000631, -0.005082, 0.000082, -33.814384, -2.437444, 44.252270, 1.533922, -0.698636, -171.216805
1533671004008403, 0.004442, 0.018932, 0.670073, -0.000921, -0.003495, -0.001120, -33.868935, -2.467612, 44.201015, 1.534708, -0.695792, -171.225602
1533671004026534, 0.001974, 0.018575, 0.671094, 0.000296, -0.000734, -0.000200, -33.912575, -2.491745, 44.160011, 1.536062, -0.685983, -171.233594
1533671004040748, 0.005429, 0.018932, 0.671264, -0.000310, -0.003724, -0.000798, -33.964378, -2.410253, 44.259335, 1.537405, -0.684530, -171.239031
1533671004058777, 0.005922, 0.020003, 0.670754, -0.000605, -0.000358, 0.000417, -34.005821, -2.345058, 44.338795, 1.540190, -0.681354, -171.243279
1533671004076875, 0.004442, 0.019289, 0.671604, 0.000907, -0.003355, -0.000491, -34.038975, -2.292903, 44.402363, 1.543229, -0.678674, -171.245437
1533671004091095, 0.004442, 0.019289, 0.670924, 0.000291, -0.004801, -0.000783, -34.166836, -2.329579, 44.447472, 1.545544, -0.676511, -171.248525
1533671004109150, 0.002961, 0.016789, 0.672625, 0.000286, -0.003819, 0.000732, -34.269123, -2.358919, 44.483559, 1.543509, -0.671938, -171.245629
